Time stamp,Power,avg_temp
1677365332.0790317, 9.779, 65.25
1677365332.2795467, 9.779, 66.75
1677365332.47996, 9.779, 62.75
1677365332.680278, 9.779, 58.0
1677365332.8805673, 8.367, 57.5
1677365333.0808551, 8.367, 55.75
1677365333.2811468, 8.367, 53.75
1677365333.4814591, 8.367, 53.75
1677365333.6817424, 8.367, 55.75
1677365333.8820486, 4.912, 54.0
1677365334.0823452, 4.912, 53.0
1677365334.2826424, 4.912, 52.5
1677365334.4829473, 4.912, 51.25
1677365334.6832566, 4.912, 50.5
1677365334.8835502, 4.534, 50.75
1677365335.0838573, 4.534, 49.5
1677365335.2841542, 4.534, 51.0
1677365335.4844458, 4.534, 50.5
1677365335.6847506, 4.534, 49.25
1677365335.8850603, 4.97, 50.5
1677365336.085359, 4.97, 50.25
1677365336.2856753, 4.97, 49.5
1677365336.4859853, 4.97, 49.5
1677365336.6862752, 4.97, 49.75
1677365336.886597, 5.305, 49.5
1677365337.086893, 5.305, 49.25
1677365337.287189, 5.305, 48.75
1677365337.487493, 5.305, 48.75
1677365337.6878004, 5.305, 49.5
1677365337.888115, 5.305, 50.5
1677365338.088414, 5.229, 48.0
1677365338.2887003, 5.229, 49.25
1677365338.489025, 5.229, 49.5
1677365338.689335, 5.229, 48.25
1677365338.8896499, 5.496, 48.5
1677365339.0899348, 5.496, 48.0
1677365339.2902248, 5.496, 49.25
1677365339.4905295, 5.496, 48.75
1677365339.6908326, 5.496, 47.75
1677365339.8911407, 5.157, 48.75
1677365340.0914488, 5.157, 47.25
1677365340.2917542, 5.157, 48.25
1677365340.4920557, 5.157, 48.0
1677365340.6923602, 5.157, 47.75
1677365340.8926735, 5.248, 48.25
1677365341.0929606, 5.248, 48.0
1677365341.2932642, 5.248, 47.5
1677365341.4935741, 5.248, 48.25
1677365341.6938803, 5.248, 49.0
1677365341.8941822, 5.374, 50.0
1677365342.0944984, 5.374, 48.5
1677365342.2947805, 5.374, 48.5
1677365342.4951754, 5.374, 47.5
1677365342.6954744, 5.374, 48.25
1677365342.8957648, 5.061, 47.25
1677365343.0960865, 5.061, 47.75
1677365343.2963903, 5.061, 48.25
1677365343.4966917, 5.061, 48.25
1677365343.6970124, 5.061, 47.5
1677365343.8973145, 5.012, 47.25
1677365344.0976584, 5.012, 47.0
1677365344.2979608, 5.012, 47.0
1677365344.4982758, 5.012, 47.0
1677365344.6985679, 5.012, 49.0
1677365344.8988836, 5.79, 49.0
1677365345.0992012, 5.79, 47.25
1677365345.2995143, 5.79, 47.5
1677365345.4998095, 5.79, 47.5
1677365345.7001128, 5.79, 49.75
1677365345.9003978, 5.134, 46.5
1677365346.100696, 5.134, 47.75
1677365346.301, 5.134, 47.75
1677365346.5012844, 5.134, 46.25
1677365346.7015886, 5.134, 50.5
1677365346.901915, 4.783, 53.75
1677365347.102206, 4.783, 55.0
1677365347.3025184, 4.783, 58.0
1677365347.502817, 4.783, 58.75
1677365347.7032053, 4.783, 59.75
1677365347.9034958, 9.63, 60.25
1677365348.1038032, 9.63, 60.25
1677365348.3040915, 9.63, 60.75
1677365348.5043817, 9.63, 61.25
1677365348.7047002, 9.63, 61.75
1677365348.9049811, 9.756, 61.5
1677365349.1052904, 9.756, 61.75
1677365349.3056183, 9.756, 62.75
1677365349.505937, 9.756, 63.0
1677365349.7062247, 9.756, 62.75
1677365349.9065294, 9.748, 62.75
1677365350.10684, 9.748, 62.75
1677365350.3071847, 9.748, 63.5
1677365350.507489, 9.748, 63.25
1677365350.7077713, 9.748, 63.5
1677365350.9080696, 9.828, 62.25
1677365351.1083863, 9.828, 63.5
1677365351.3086936, 9.828, 64.0
1677365351.5090032, 9.828, 63.75
1677365351.7093503, 9.828, 63.25
1677365351.9096687, 9.828, 64.5
1677365352.109962, 9.828, 64.5
1677365352.3102686, 9.607, 64.5
1677365352.510578, 9.607, 64.75
1677365352.7108765, 9.607, 64.25
1677365352.9111874, 9.649, 64.75
1677365353.1114848, 9.649, 64.5
1677365353.3117797, 9.649, 64.5
1677365353.5120862, 9.649, 64.25
1677365353.7123816, 9.649, 64.75
1677365353.9126995, 9.996, 65.0
1677365354.1129901, 9.996, 63.5
1677365354.3132815, 9.996, 64.75
1677365354.5135744, 9.996, 64.5
1677365354.7138603, 9.996, 64.5
1677365354.9141476, 9.996, 65.0
1677365355.1144383, 9.783, 65.0
1677365355.3147435, 9.783, 65.0
1677365355.515029, 9.783, 65.25
1677365355.7153332, 9.783, 65.0
1677365355.9156332, 10.069, 65.0
1677365356.1159282, 10.069, 65.5
1677365356.3162096, 10.069, 64.75
1677365356.5165067, 10.069, 65.0
1677365356.716798, 10.069, 65.75
1677365356.9171224, 9.859, 65.5
1677365357.11743, 9.859, 65.25
1677365357.3177598, 9.859, 65.5
1677365357.5181642, 9.859, 65.25
1677365357.7186906, 9.859, 65.25
1677365357.9192295, 9.596, 65.5
1677365358.1196606, 9.596, 63.75
1677365358.3199544, 9.596, 65.25
1677365358.5202606, 9.596, 64.75
1677365358.7206864, 9.596, 65.0
1677365358.9211247, 9.596, 66.0
1677365359.121512, 9.752, 65.5
1677365359.322071, 9.752, 62.0
1677365359.5223625, 9.752, 65.25
1677365359.722788, 9.752, 65.0
1677365359.9233232, 10.172, 65.5
1677365360.1238654, 10.172, 65.5
1677365360.3244069, 10.172, 65.5
1677365360.524949, 10.172, 65.25
1677365360.7254772, 10.172, 65.0
1677365360.9260173, 9.13, 65.5
1677365361.1265352, 9.13, 65.25
1677365361.327064, 9.13, 65.75
1677365361.5276017, 9.13, 65.75
1677365361.7281227, 9.13, 65.5
1677365361.9286394, 9.584, 65.0
1677365362.1291652, 9.584, 66.25
1677365362.3296342, 9.584, 66.25
1677365362.529943, 9.584, 66.25
1677365362.7303808, 9.584, 65.75
1677365362.9309123, 9.855, 66.25
1677365363.1314394, 9.855, 66.5
1677365363.3319552, 9.855, 66.25
1677365363.5324767, 9.855, 66.0
1677365363.7330167, 9.855, 66.5
1677365363.9335575, 9.748, 66.5
1677365364.134089, 9.748, 66.25
1677365364.3346279, 9.748, 66.5
1677365364.535276, 9.748, 66.25
1677365364.7357855, 9.748, 66.75
1677365364.9363153, 9.897, 66.25
1677365365.1368253, 9.897, 66.5
1677365365.3373716, 9.897, 66.5
1677365365.5379105, 9.897, 66.5
1677365365.7384484, 9.897, 66.25
1677365365.9389808, 9.897, 67.0
1677365366.1395178, 9.855, 66.75
1677365366.3400497, 9.855, 67.0
1677365366.5405653, 9.855, 66.5
1677365366.7411072, 9.855, 66.5
1677365366.9416332, 9.786, 65.0
1677365367.1421664, 9.786, 66.25
1677365367.3426957, 9.786, 66.5
1677365367.5432487, 9.786, 66.25
1677365367.7437654, 9.786, 66.25
1677365367.9443078, 9.859, 66.25
1677365368.1448247, 9.859, 66.5
1677365368.3453462, 9.859, 66.25
1677365368.5458584, 9.859, 66.0
1677365368.7463837, 9.859, 66.25
1677365368.9469197, 9.538, 66.5
1677365369.1474466, 9.538, 66.5
1677365369.3479617, 9.538, 66.25
1677365369.5484798, 9.538, 66.25
1677365369.7489948, 9.538, 66.75
1677365369.9495273, 9.538, 67.0
1677365370.1500642, 9.63, 66.25
1677365370.3506002, 9.63, 67.25
1677365370.551253, 9.63, 66.25
1677365370.751782, 9.63, 66.75
1677365370.952333, 9.928, 66.5
1677365371.1528668, 9.928, 66.75
1677365371.3534021, 9.928, 66.75
1677365371.5539365, 9.928, 66.5
1677365371.75447, 9.928, 67.25
1677365371.9550297, 9.691, 66.75
1677365372.1555626, 9.691, 67.25
1677365372.356117, 9.691, 67.25
1677365372.5566723, 9.691, 66.5
1677365372.757224, 9.691, 66.5
1677365372.9577634, 9.447, 67.25
1677365373.1583073, 9.447, 66.25
1677365373.3588488, 9.447, 67.25
1677365373.5593927, 9.447, 66.5
1677365373.759924, 9.447, 66.25
1677365373.96045, 9.939, 66.5
1677365374.1609771, 9.939, 67.0
1677365374.3615067, 9.939, 67.25
1677365374.5620298, 9.939, 67.0
1677365374.762542, 9.92, 66.75
1677365374.962821, 9.92, 66.75
1677365375.1631966, 9.92, 67.5
1677365375.3635063, 9.92, 66.5
1677365375.5638096, 9.92, 67.0
1677365375.7641244, 9.92, 67.25
1677365375.9644196, 9.958, 66.25
1677365376.1647198, 9.958, 66.5
1677365376.3650336, 9.958, 66.25
1677365376.5653503, 9.958, 65.75
1677365376.7656393, 9.958, 66.75
1677365376.9659295, 10.0, 66.0
1677365377.1662216, 10.0, 67.25
1677365377.36651, 10.0, 66.5
1677365377.5668137, 10.0, 67.25
1677365377.7671835, 10.0, 67.0
1677365377.9674726, 10.0, 65.5
1677365378.1677732, 9.84, 66.25
1677365378.368059, 9.84, 66.25
1677365378.5683556, 9.84, 66.5
1677365378.7687085, 9.634, 66.5
1677365378.9689953, 9.634, 66.5
1677365379.1693113, 9.634, 67.0
1677365379.3696105, 9.634, 66.75
1677365379.5699394, 9.634, 66.75
1677365379.7702367, 9.634, 67.25
1677365379.9705448, 9.947, 67.25
1677365380.1708603, 9.947, 66.5
1677365380.3711839, 9.947, 67.0
1677365380.5714772, 9.947, 66.75
1677365380.7718053, 9.947, 66.5
1677365380.9721222, 10.13, 67.5
1677365381.1724293, 10.13, 66.5
1677365381.372722, 10.13, 66.75
1677365381.573013, 10.13, 66.5
1677365381.773318, 10.13, 67.0
1677365381.9736278, 9.935, 65.0
1677365382.173919, 9.935, 66.25
1677365382.3742821, 9.935, 66.75
1677365382.5745733, 9.935, 66.75
1677365382.7749074, 9.443, 66.5
1677365382.9752069, 9.443, 66.75
1677365383.1755106, 9.443, 67.0
1677365383.3758137, 9.443, 67.0
1677365383.576105, 9.443, 67.25
1677365383.7763898, 9.443, 66.75
1677365383.9766793, 10.18, 66.25
1677365384.1769762, 10.18, 67.25
1677365384.3772745, 10.18, 67.5
1677365384.5775812, 10.18, 67.0
1677365384.7778745, 10.18, 67.25
1677365384.9781833, 9.641, 66.5
1677365385.1784818, 9.641, 67.5
1677365385.378767, 9.641, 67.25
1677365385.5791476, 9.641, 66.75
1677365385.7794526, 9.641, 67.0
1677365385.9797363, 9.363, 67.25
1677365386.1800277, 9.363, 67.25
1677365386.3803372, 9.363, 66.25
1677365386.5806224, 9.363, 66.75
1677365386.7809076, 9.363, 67.25
1677365386.9812074, 9.363, 67.5
1677365387.1814964, 9.725, 66.25
1677365387.3817995, 9.725, 67.5
1677365387.5821173, 9.725, 66.75
1677365387.7824087, 10.015, 66.75
1677365387.982719, 10.015, 67.5
